CoreID,Sample,Red,Green,Blue,l,a,b
ENCANYISSADA1a,755.954,103,83,64,64.844,3.523,13.102
ENCANYISSADA1a,756.024,95,75,58,62.272,4.286,12.746
ENCANYISSADA1a,756.094,99,78,61,63.316,4.602,12.48
ENCANYISSADA1a,756.164,100,80,62,63.9,3.861,12.806
ENCANYISSADA1a,756.234,104,83,64,64.899,3.929,13.197
ENCANYISSADA1a,756.304,109,88,68,66.425,3.546,13.252
ENCANYISSADA1a,756.374,112,92,74,67.564,3.535,11.555
ENCANYISSADA1a,756.444,108,90,72,66.871,2.807,11.562
ENCANYISSADA1a,756.514,107,88,69,66.322,3.001,12.454
ENCANYISSADA1a,756.584,105,87,70,65.973,3.112,11.244
ENCANYISSADA1a,756.655,103,84,67,65.107,3.588,11.631
ENCANYISSADA1a,756.725,104,84,66,65.158,3.744,12.352
ENCANYISSADA1a,756.795,101,83,66,64.74,3.207,11.639
ENCANYISSADA1a,756.865,107,90,73,66.822,2.655,10.879
ENCANYISSADA1a,756.935,110,92,74,67.461,2.768,11.377
ENCANYISSADA1a,757.005,112,93,74,67.801,2.897,11.957
ENCANYISSADA1a,757.075,107,90,72,66.819,2.415,11.471
ENCANYISSADA1a,757.145,106,87,70,66.027,3.509,11.336
ENCANYISSADA1a,757.215,104,84,68,65.165,4.239,11.104
ENCANYISSADA1a,757.285,107,88,71,66.329,3.484,11.242
ENCANYISSADA1a,757.355,106,90,72,66.766,2.022,11.381
ENCANYISSADA1a,757.425,100,84,66,64.939,2.114,11.975
ENCANYISSADA1a,757.495,102,85,66,65.3,2.256,12.591
ENCANYISSADA1a,757.565,108,89,69,66.619,2.739,12.96
ENCANYISSADA1a,757.635,114,96,73,68.601,1.542,13.91
ENCANYISSADA1a,757.705,113,96,74,68.554,1.394,13.237
ENCANYISSADA1a,757.775,106,90,73,66.77,2.263,10.789
ENCANYISSADA1a,757.845,103,86,70,65.618,2.98,10.638
ENCANYISSADA1a,757.915,109,92,74,67.409,2.382,11.288
ENCANYISSADA1a,757.985,108,90,73,66.874,3.046,10.97
ENCANYISSADA1a,758.055,110,91,68,67.203,1.987,14.574
ENCANYISSADA1a,758.126,109,90,65,66.901,1.52,15.957
