CoreID,Sample,Red,Green,Blue,l,a,b
PANISSOS_BIS_a,258.686,156,122,100,76.13,6.574,12.344
PANISSOS_BIS_a,258.756,145,114,95,74.041,6.489,11.235
PANISSOS_BIS_a,258.826,146,113,95,73.88,7.367,10.963
PANISSOS_BIS_a,258.896,150,116,97,74.673,7.369,11.323
PANISSOS_BIS_a,258.966,150,116,96,74.67,7.174,11.812
PANISSOS_BIS_a,259.036,152,118,96,75.158,6.711,12.644
PANISSOS_BIS_a,259.106,152,119,97,75.36,6.364,12.493
PANISSOS_BIS_a,259.176,154,119,98,75.449,7.18,12.155
PANISSOS_BIS_a,259.246,154,118,97,75.247,7.529,12.304
PANISSOS_BIS_a,259.316,152,117,96,74.958,7.255,12.304
PANISSOS_BIS_a,259.386,153,117,96,75.002,7.568,12.379
PANISSOS_BIS_a,259.456,154,119,95,75.441,6.603,13.623
PANISSOS_BIS_a,259.526,156,120,97,75.73,7.069,13.125
PANISSOS_BIS_a,259.597,155,119,97,75.489,7.298,12.715
PANISSOS_BIS_a,259.667,154,118,96,75.245,7.336,12.793
PANISSOS_BIS_a,259.737,156,118,96,75.331,7.957,12.942
PANISSOS_BIS_a,259.807,151,116,95,74.711,7.294,12.38
PANISSOS_BIS_a,259.877,149,114,93,74.212,7.373,12.536
PANISSOS_BIS_a,259.947,151,114,93,74.301,8.007,12.688
PANISSOS_BIS_a,260.017,152,116,94,74.752,7.414,12.952
PANISSOS_BIS_a,260.087,149,114,93,74.212,7.373,12.536
PANISSOS_BIS_a,260.157,148,111,90,73.544,8.139,12.934
PANISSOS_BIS_a,260.227,149,112,90,73.795,7.896,13.361
PANISSOS_BIS_a,260.297,150,112,90,73.839,8.215,13.438
PANISSOS_BIS_a,260.367,151,113,90,74.089,7.974,13.863
PANISSOS_BIS_a,260.437,152,112,89,73.925,8.653,14.106
PANISSOS_BIS_a,260.507,153,112,89,73.97,8.97,14.183
PANISSOS_BIS_a,260.577,154,114,90,74.425,8.365,14.437
PANISSOS_BIS_a,260.647,152,112,88,73.923,8.456,14.624
PANISSOS_BIS_a,260.717,152,112,90,73.928,8.85,13.592
